Frame path,Ground truth
../Data/Crohn2020_consensus/imgs_consensus/00040.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00041.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00043.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00044.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00045.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00046.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00047.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00048.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00049.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00050.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00051.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00052.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00053.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00054.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00055.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00056.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00057.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00058.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00059.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00060.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00061.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00062.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00063.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00064.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00065.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00066.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00067.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00068.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00069.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00070.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00071.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00072.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00073.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00074.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00075.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00076.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00077.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00078.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00079.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00080.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00081.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00082.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00083.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00084.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00085.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00086.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00087.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00088.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00089.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00090.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00091.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00092.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00094.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00095.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00096.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00097.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00098.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00099.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00100.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00101.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00102.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00103.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00104.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00105.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00106.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00107.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00108.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00109.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00110.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00111.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00112.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00113.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00114.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00115.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00116.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00117.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00118.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00119.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00120.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00121.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00122.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00123.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00124.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00125.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00126.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00127.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00128.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00129.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00130.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00131.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00132.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00133.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00134.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00135.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00136.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00137.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00138.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00139.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00140.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00141.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00142.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00143.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00144.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00145.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00146.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00147.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00148.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00149.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00150.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00151.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00152.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00153.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00154.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00155.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00156.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00157.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00158.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00159.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00160.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00161.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00162.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00163.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00164.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00165.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00166.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00167.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00168.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00169.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00170.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00171.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00172.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00173.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00174.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00175.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00176.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00177.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00178.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00179.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00180.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00181.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00182.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00183.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00184.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00185.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00186.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00187.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00188.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00189.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00193.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00194.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00195.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00196.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00197.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00198.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00199.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00200.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00202.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00203.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00204.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00205.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00206.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00207.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00208.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00209.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00210.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00211.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00212.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00213.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00214.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00215.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00216.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00217.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00218.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00219.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00220.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00221.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00223.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00224.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00225.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00226.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00227.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00228.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00229.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00230.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00231.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00232.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00233.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00234.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00235.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00236.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00237.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00238.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00239.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00240.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00241.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00242.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00243.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00244.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00245.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00246.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00247.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00248.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00249.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00250.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00251.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00252.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00253.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00254.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00255.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00256.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00257.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00258.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00259.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00260.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00261.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00262.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00263.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00264.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00265.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00266.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00267.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00268.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00269.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00270.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00271.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00272.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00273.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00274.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00275.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00276.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00277.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00278.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00279.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00280.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00281.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00282.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00283.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00284.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00285.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00286.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00287.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00288.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00289.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00290.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00291.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00292.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00293.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00294.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00295.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00296.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00297.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00298.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00299.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00300.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00301.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00302.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00303.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00304.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00305.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00306.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00307.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00308.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00309.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00310.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00311.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00312.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00314.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00315.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00316.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00317.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00318.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00319.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00320.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00321.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00322.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00323.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00324.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00325.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00326.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00327.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00328.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00329.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00330.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00331.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00332.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00333.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00334.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00335.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00336.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00337.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00338.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00339.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00340.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00341.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00342.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00343.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00344.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00345.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00346.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00347.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00348.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00349.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00350.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00351.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00352.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00353.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00354.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00355.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00356.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00357.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00358.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00359.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00360.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00361.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00362.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00363.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00364.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00365.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00366.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00367.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00368.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00369.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00370.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00371.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00372.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00373.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00374.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00375.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00376.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00377.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00378.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00379.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00380.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00381.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00382.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00383.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00384.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00385.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00386.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00387.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00388.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00389.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00390.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00391.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00392.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00393.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00394.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00395.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00396.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00397.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00398.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00399.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00400.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00401.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00402.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00403.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00404.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00405.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00406.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00407.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00408.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00409.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00410.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00411.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00412.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00413.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00414.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00415.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00416.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00417.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00418.jpg,1
../Data/Crohn2020_consensus/imgs_consensus/00419.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00420.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00421.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00422.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00423.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00424.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00425.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00426.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00427.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00428.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00429.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00430.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00431.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00432.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00433.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00434.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00435.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00436.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00437.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00438.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00439.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00440.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00441.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00442.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00443.jpg,0
../Data/Crohn2020_consensus/imgs_consensus/00444.jpg,0
